gene_id	ERS490437	ERS494394	ERS490331	ERS490187	ERS488920	ERS488625	ERS490542	ERS494445	ERS494173	ERS494518	ERS488573	ERS488299	ERS490659	ERS494332	ERS489074	ERS488547	ERS490743	ERS490269	ERS489339	ERS489164	ERS491424	ERS490396	ERS489677	ERS489136	ERS489585	ERS488332	ERS494583
P9301_00001 	3	1	0	0	506	0	5	0	4	0	4	0	9	26	0	31	25	0	42	15	0	74	56	97	0	0	0
P9301_00011 	0	0	0	0	22	0	0	0	0	0	6	0	3	0	0	5	4	0	0	8	0	26	0	20	0	0	0
P9301_00021 	53	0	0	0	76	103	53	0	63	0	225	0	65	78	13	552	65	0	30	63	0	167	140	46	0	0	0
P9301_00031 	32	6	0	0	1	0	12	0	15	0	15	0	14	0	11	57	29	0	40	27	0	58	0	5	0	0	0
P9301_00041 	0	0	0	0	128	0	1	0	0	0	0	0	6	0	0	4	1	0	0	0	0	0	0	6	19	0	0
P9301_00051 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_00061 	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	11	0	15	0	0	0	0	0	0	0	0
P9301_00071 	16	0	0	0	39	29	21	5	22	0	45	0	33	19	0	63	16	0	15	44	0	28	0	0	0	0	0
P9301_00081 	3	0	0	0	6	0	0	0	0	0	5	0	2	0	0	0	1	0	38	2	0	0	0	2	27	0	0
P9301_00091 	6	0	0	0	163	0	12	0	14	0	33	0	2	16	1	33	8	0	0	23	0	86	0	14	40	0	0
P9301_00101 	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	12	2	0	0	7	0	0	0	0	0	0	0
P9301_00111 	4	0	0	0	196	0	3	0	6	0	0	0	12	0	11	12	12	0	27	0	0	21	29	35	2	0	0
P9301_00121 	91	2	5	0	20	5	44	47	54	97	55	0	124	0	0	161	58	98	0	0	0	53	0	2	0	2	34
P9301_00131 	2	0	0	0	0	0	5	0	0	12	0	0	1	0	0	5	6	0	0	1	0	16	0	0	0	0	0
P9301_00141 	4	0	0	0	15	0	11	0	11	0	38	0	14	0	0	65	13	0	0	26	0	57	0	0	71	0	0
P9301_00151 	48	13	0	0	562	19	60	0	65	0	100	0	91	46	0	391	114	0	104	191	0	218	76	154	90	0	0
P9301_00161 	6	0	0	0	2	8	6	0	13	0	19	0	11	0	0	47	9	0	0	40	0	42	77	11	0	0	0
P9301_00171 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_00181 	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
P9301_00191 	12	0	0	0	450	0	13	0	12	0	17	0	28	96	0	75	97	0	145	92	0	95	128	45	0	0	0
P9301_00201 	0	0	0	0	0	0	4	0	0	0	0	0	6	0	15	7	4	0	0	0	0	5	25	0	1	0	0
P9301_00211 	0	0	0	0	13	25	1	0	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	0	0	0
P9301_00221 	2	0	0	0	0	0	15	0	62	0	26	0	35	49	0	53	4	0	8	66	0	320	0	0	0	0	0
P9301_00231 	0	1	0	0	0	0	9	0	8	0	2	0	9	0	0	23	0	0	0	7	0	1	0	0	0	0	0
P9301_00241 	128	69	18	0	130	146	405	61	487	5	536	0	467	161	41	1017	96	1	94	158	0	601	41	32	43	0	0
P9301_00251 	368	14	29	0	1133	235	354	71	732	25	1225	0	663	340	32	1302	999	1	296	538	0	1268	265	80	1	0	0
P9301_00261 	3	0	0	0	0	4	3	0	10	0	6	0	4	17	0	17	1	0	16	0	0	0	0	0	2	0	0
P9301_00271 	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	8	3	0	0	0	0	13	0	0	0	0	0
P9301_00281 	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	9	1	0	0	0	0	0	0	0	0	0	0
P9301_00291 	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_00301 	0	0	0	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	4	0	0	0
P9301_00311 	0	0	0	0	52	0	0	0	1	0	0	0	0	0	0	2	3	0	0	14	0	2	0	9	0	0	0
P9301_00321 	0	0	0	0	0	0	2	0	1	0	2	0	4	0	0	5	9	0	0	0	0	0	0	0	0	0	0
P9301_00331 	11	0	0	0	0	36	6	0	4	0	8	0	7	4	0	37	9	0	0	10	0	0	1	0	0	0	0
P9301_00341 	2	0	0	0	458	0	21	0	9	0	8	0	8	0	0	24	61	0	24	8	0	29	17	71	30	0	0
P9301_00351 	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_00361 	11	0	0	0	103	0	24	0	10	0	20	0	11	0	7	42	54	0	0	10	0	49	0	34	9	0	0
P9301_00371 	2	10	0	0	49	0	0	0	1	0	9	0	7	3	0	32	0	3	0	0	0	5	0	26	0	0	5
P9301_00381 	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
P9301_00391 	0	0	0	0	0	0	1	18	0	0	1	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0
P9301_00401 	0	0	0	0	0	0	2	0	0	0	9	0	1	0	0	5	5	0	0	0	0	0	0	0	2	0	0
P9301_00411 	0	0	0	0	47	0	0	0	0	0	0	0	2	0	0	3	10	0	0	0	0	0	0	5	0	0	0
P9301_00421 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_00431 	4	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	5	0	0	0	0	2	35	0	0	0	0
P9301_00441 	17	5	0	0	31	1	27	0	58	0	49	0	22	1	0	104	10	0	0	16	0	71	28	21	1	0	0
P9301_00451 	0	0	0	0	0	0	15	0	1	0	34	0	11	36	0	27	4	0	0	2	0	6	0	8	1	0	0
P9301_00461 	160	31	0	0	469	468	412	8	201	28	828	0	339	243	76	1590	252	2	221	1240	1	702	302	340	233	0	0
P9301_00471 	339	24	16	0	1216	226	230	31	317	27	468	0	342	285	27	966	232	0	93	256	0	1758	11	137	163	0	2
P9301_00481 	55	0	0	0	383	33	43	2	34	2	60	0	57	17	54	220	48	0	320	152	0	195	11	162	128	0	0
P9301_00491 	14	0	0	0	64	114	19	53	103	0	42	0	51	79	0	66	35	0	0	10	0	217	33	6	35	0	0
P9301_00501 	42	14	0	0	548	50	23	9	75	5	63	0	54	1	1	160	46	0	0	64	0	103	49	5	52	0	0
P9301_00511 	212	8	0	0	444	235	272	47	185	1	662	0	343	341	48	1027	121	0	90	278	1	1156	268	160	63	0	0
P9301_00521 	2	0	0	0	30	0	21	0	9	0	43	0	21	14	0	109	0	0	0	0	0	85	16	0	0	0	0
P9301_00531 	17	0	0	0	101	55	23	0	15	0	69	0	16	17	1	189	24	0	125	58	0	76	9	84	34	0	0
P9301_00541 	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_00551 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_00561 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_00571 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_00581 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_00591 	20	0	0	0	3651	30	30	0	17	0	84	0	47	10	28	181	35	0	150	9	0	37	84	244	29	0	0
P9301_00601 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_00611 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
P9301_00621 	5	0	0	0	170	0	6	0	0	0	7	0	4	0	0	17	4	0	3	10	0	10	0	2	0	0	0
P9301_00631 	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
P9301_00641 	0	0	0	0	41	0	0	0	0	0	8	0	7	0	0	7	0	0	0	0	0	0	0	3	0	0	0
P9301_00651 	0	0	0	0	0	0	6	0	0	0	7	0	0	0	1	13	0	0	0	6	0	2	0	0	0	0	0
P9301_00661 	218	0	1	0	82	136	239	4	144	0	1229	0	305	10	6	993	172	0	202	269	0	1025	8	4	0	0	0
P9301_00671 	6	0	0	0	0	0	2	0	0	0	14	0	3	0	0	19	7	0	0	22	0	42	1	0	0	0	0
P9301_00681 	40	0	0	0	2032	17	23	0	37	0	75	0	37	36	54	103	126	0	136	150	0	48	33	293	137	0	0
P9301_00691 	44	11	0	0	535	100	64	0	45	0	102	0	60	30	48	259	83	0	135	77	0	206	27	206	166	0	0
P9301_00701 	45	5	30	0	0	80	4	4	43	0	20	0	17	39	0	141	12	0	35	34	0	216	0	20	2	0	0
P9301_00711 	166	30	0	0	611	386	122	2	145	1	441	0	198	296	14	752	295	0	225	409	0	893	270	96	16	0	2
P9301_00721 	10	0	0	0	23	31	11	0	8	0	23	0	10	8	0	62	18	0	0	34	0	115	57	4	0	0	0
P9301_00731 	2	0	0	0	0	0	5	0	2	0	56	0	9	3	4	42	7	0	0	36	0	18	25	0	0	0	0
P9301_00741 	339	22	0	0	4459	302	536	10	252	1	1202	0	481	407	86	2616	360	0	248	543	0	567	345	909	171	0	0
P9301_00751 	27	0	0	0	22	0	11	0	68	0	14	0	7	54	0	108	37	0	24	37	0	147	14	7	0	0	0
P9301_00761 	219	24	0	0	328	419	245	0	371	0	656	1	246	427	6	1869	220	0	269	245	0	612	39	179	53	0	0
P9301_00771 	82	1	0	0	86	84	72	4	75	0	230	0	65	121	22	557	24	0	102	123	0	423	49	22	0	0	0
P9301_00781 	53	3	0	0	32	33	7	0	14	0	33	0	8	27	0	183	19	0	17	43	0	201	26	16	0	0	0
P9301_00791 	267	0	0	1	409	135	214	1	196	0	722	0	132	340	0	1966	84	0	87	162	0	447	77	53	2	0	0
P9301_00801 	3	0	0	0	98	26	4	0	6	0	10	0	2	26	3	4	4	0	0	0	0	3	0	17	0	0	0
P9301_00811 	19	0	0	0	37	9	23	0	52	0	75	0	25	74	3	158	27	0	48	39	0	135	27	6	1	0	0
P9301_00821 	52	0	0	0	61	55	39	1	48	0	52	0	32	131	0	381	47	0	0	127	0	337	37	66	0	0	0
P9301_00831 	92	0	19	0	87	32	92	0	108	0	238	0	74	130	0	787	57	0	139	207	0	507	56	17	53	0	0
P9301_00841 	1185	53	58	1	1157	2243	1302	51	1016	3	3662	0	1352	1184	70	10513	741	1	1441	2685	0	4706	1262	338	230	1	0
P9301_00851 	0	0	0	0	2	0	2	0	5	0	3	0	1	0	0	9	1	0	0	7	0	0	0	0	0	0	0
P9301_00861 	3	3	0	0	78	44	45	1	58	0	685	0	64	129	8	699	84	0	183	585	0	108	292	55	40	0	0
P9301_00871 	0	8	0	0	308	0	0	0	6	0	15	0	2	0	0	26	11	0	20	73	0	6	0	9	0	0	0
P9301_00881 	26	0	0	0	30	58	44	1	33	0	305	0	116	40	6	187	117	0	203	348	0	414	245	26	18	0	0
P9301_00891 	18	0	0	0	58	41	21	0	15	0	46	0	32	0	2	120	15	0	40	17	0	47	0	3	0	0	0
P9301_00901 	0	0	10	0	34	1	0	0	5	0	4	0	3	0	0	10	1	0	0	23	0	45	0	9	0	0	0
P9301_00911 	9	0	0	0	20	0	1	0	2	0	8	0	3	70	0	16	0	0	0	19	0	72	0	0	0	0	0
P9301_00921 	3	0	0	0	10	0	1	0	1	0	8	0	4	0	0	14	0	0	0	0	0	15	0	0	0	0	0
P9301_00931 	26	0	0	0	40	1	3	0	17	0	79	0	22	57	0	115	45	0	29	65	0	166	14	12	0	0	0
P9301_00941 	5	8	0	0	21	0	7	0	21	0	7	0	10	47	0	35	1	0	0	0	0	23	1	0	0	0	0
P9301_00951 	31	20	0	0	113	0	39	0	32	0	53	0	33	145	0	144	22	0	14	33	0	60	22	62	42	0	0
P9301_00961 	13	0	0	0	39	69	15	0	30	0	32	0	40	1	14	58	36	0	5	11	0	31	0	11	9	0	0
P9301_00971 	61	4	0	0	193	62	74	0	119	0	89	0	93	113	8	367	62	0	27	83	0	190	3	32	0	0	0
P9301_00981 	71	9	0	0	1074	0	63	0	31	0	259	0	27	22	13	519	59	0	64	60	0	37	24	35	0	0	0
P9301_00991 	0	0	0	0	880	0	21	0	3	0	49	0	15	17	12	61	8	0	33	34	0	5	88	36	1	0	0
P9301_01001 	13	0	0	0	178	0	19	0	20	0	40	0	19	63	0	96	61	0	21	26	0	66	33	17	0	0	0
P9301_01011 	4	0	0	0	0	0	14	0	2	0	23	0	9	22	0	48	8	0	0	34	0	16	10	1	0	0	0
P9301_01021 	44	1	0	0	234	104	34	19	52	10	84	0	114	105	27	223	131	0	1	92	0	239	72	60	3	0	0
P9301_01031 	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0
P9301_01041 	5	0	0	0	64	18	13	9	8	0	27	0	18	0	2	101	13	0	0	0	0	70	12	3	21	0	0
P9301_01051 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_01061 	7	0	0	0	1	0	7	0	0	0	4	0	2	0	0	34	6	0	0	0	0	12	0	0	2	0	0
P9301_01071 	10	0	0	0	34	11	29	0	16	2	52	0	15	11	0	76	6	0	0	24	0	47	44	0	4	0	0
P9301_01081 	37	6	0	0	1	0	44	0	61	1	55	0	67	1	0	198	40	0	42	33	0	197	0	1	1	0	0
P9301_01091 	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	19	2	0	0	9	0	0	0	0	0	0	0
P9301_01101 	62	0	0	0	140	33	43	0	48	0	122	0	58	76	0	309	21	0	12	63	0	48	35	15	0	0	0
P9301_01111 	3	0	0	0	38	21	3	0	9	0	18	0	2	0	9	58	2	0	0	13	0	16	25	0	0	0	0
P9301_01121 	3	0	0	0	24	0	15	0	15	0	18	0	10	39	0	33	3	0	7	4	0	84	0	0	0	0	0
P9301_01131 	117	0	0	0	39	140	76	0	66	0	265	0	76	80	1	768	42	0	163	184	0	362	0	81	3	0	0
P9301_01141 	40	10	0	0	8	0	28	8	38	0	39	0	46	36	0	72	17	0	0	7	0	131	0	0	0	0	0
P9301_01151 	44	0	1	0	122	55	35	0	36	10	97	0	72	57	7	279	96	0	83	68	0	176	19	28	0	0	0
P9301_01161 	42	0	0	0	180	0	20	0	26	0	123	0	32	23	0	215	29	0	18	65	0	74	37	22	0	0	0
P9301_01171 	120	5	12	0	731	35	103	14	79	6	119	0	98	180	10	272	31	3	18	33	0	387	63	18	89	0	0
P9301_01181 	3	0	0	0	0	0	1	0	2	0	16	0	0	0	0	2	2	0	0	24	0	29	21	0	0	0	0
P9301_01191 	25	0	0	0	0	0	17	0	7	0	10	0	13	0	0	66	1	0	0	4	0	17	0	0	0	0	1
P9301_01201 	18	0	0	0	12	0	5	0	29	0	3	0	11	2	0	97	6	1	9	21	0	66	3	2	0	0	0
P9301_01211 	27	11	0	0	0	44	21	0	19	0	75	0	17	16	4	239	17	2	0	57	0	134	6	3	0	0	0
P9301_01221 	4942	283	88	0	1583	3454	6313	581	2225	294	11035	0	6857	1640	69	34843	2285	43	547	1739	0	9333	865	292	207	0	46
P9301_01231 	26	0	0	0	55	12	22	7	11	0	45	0	30	0	3	68	19	0	0	12	0	75	22	13	28	0	0
P9301_01241 	160	20	38	0	44	11	126	24	253	15	102	0	211	437	0	616	112	0	58	30	0	1338	47	7	69	0	1
P9301_01251 	15	0	36	0	61	0	32	0	13	8	57	0	14	4	0	135	6	0	0	4	0	185	12	0	0	0	0
P9301_01261 	30	0	1	0	209	16	54	0	144	0	113	0	74	89	0	286	66	0	0	78	0	222	0	30	0	0	0
P9301_01271 	18	0	0	0	307	0	11	0	6	0	14	0	4	32	0	64	5	0	24	18	0	22	7	11	0	0	0
P9301_01281 	91	0	0	0	98	82	66	0	22	0	83	0	39	19	0	580	33	0	9	39	0	171	13	10	0	0	0
P9301_01291 	63	0	1	0	109	3	30	0	62	0	106	0	61	1	0	539	61	0	52	49	0	224	13	39	72	0	0
P9301_01301 	121	7	0	0	16	31	30	0	47	0	86	0	45	6	0	260	54	0	2	20	0	244	0	33	31	0	0
P9301_01311 	124	19	0	0	174	200	120	1	130	0	318	1	149	261	1	1197	115	0	183	187	0	685	205	47	98	0	1
P9301_01321 	1963	20	50	0	899	2963	1444	20	1417	26	4926	2	1676	2287	85	15625	970	0	1274	3600	0	6712	1656	488	238	0	1
P9301_01331 	107	4	59	0	203	77	229	4	42	0	434	0	112	117	0	1175	74	0	30	147	0	460	11	31	0	0	0
P9301_01341 	164	1	0	0	798	511	100	17	233	0	646	0	140	138	38	1928	97	0	188	799	0	991	517	168	17	0	0
P9301_01351 	23	0	0	0	104	0	22	0	35	0	51	0	21	0	7	142	36	0	81	80	0	163	9	16	0	0	0
P9301_01361 	0	0	0	0	15	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0
P9301_01371 	41	8	0	0	55	38	60	0	132	0	179	0	146	190	12	503	55	1	9	82	0	449	0	16	0	0	0
P9301_01381 	1	0	0	0	0	0	1	0	3	0	8	0	7	0	0	13	0	0	0	0	0	15	0	0	0	0	0
P9301_01391 	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
P9301_01401 	34	7	0	0	56	33	29	0	7	0	87	0	25	0	18	297	50	0	2	57	0	12	12	44	0	0	0
P9301_01411 	11	0	0	0	15	1	12	0	8	0	60	0	22	0	9	223	10	0	41	46	0	107	19	4	0	0	0
P9301_01421 	22	0	0	0	74	26	16	0	17	2	53	0	20	0	0	138	2	0	83	86	0	63	0	11	0	0	0
P9301_01431 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_01441 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_01451 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_01461 	0	0	0	0	21	0	5	0	0	0	14	0	1	0	0	27	4	0	0	6	0	17	1	0	0	0	0
P9301_01471 	27	0	0	0	11	18	49	0	13	0	261	0	80	63	0	787	84	0	6	106	1	208	175	6	0	0	0
P9301_01481 	3	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	11	0	13	0	6	0	0	0
P9301_01491 	8	0	0	0	15	0	0	0	9	0	12	0	13	54	0	63	4	0	0	7	0	42	0	12	0	0	0
P9301_01501 	70	0	15	0	120	26	49	0	50	0	148	0	86	41	1	442	59	0	94	58	0	235	84	33	19	0	0
P9301_01511 	176	0	0	0	160	151	261	12	128	0	433	0	363	246	13	1380	226	0	47	87	0	249	67	64	1	0	0
P9301_01521 	9	0	0	0	115	0	0	0	9	0	8	0	5	0	0	30	43	0	98	46	0	25	4	22	0	0	0
P9301_01531 	174	0	0	0	20	61	121	7	80	0	49	0	178	59	0	258	93	0	0	65	0	427	0	0	0	0	0
P9301_01541 	31	0	0	0	7	0	60	0	39	0	29	0	53	20	0	123	61	0	28	30	0	127	0	1	0	0	0
P9301_01551 	8	0	0	0	21	0	1	0	0	4	11	0	10	0	0	9	4	0	0	1	0	12	0	0	0	0	0
P9301_01561 	2	0	0	0	11	0	2	0	0	0	11	0	13	0	0	19	8	0	1	15	0	8	0	2	0	0	0
P9301_01571 	5	0	0	0	0	0	4	0	2	0	0	0	1	0	0	11	5	0	52	0	0	20	0	0	0	0	0
P9301_01581 	0	0	0	0	16	0	6	0	0	0	0	0	0	0	0	6	0	0	0	15	0	1	0	0	0	0	0
P9301_01591 	1	0	0	0	3	0	3	0	6	7	0	0	6	0	0	11	6	0	0	12	0	1	0	0	0	0	0
P9301_01601 	6	0	0	0	15	0	0	0	1	0	10	0	6	0	0	3	3	0	0	0	0	24	0	12	0	0	0
P9301_01611 	73	13	10	0	197	0	93	11	202	17	130	0	116	347	0	301	278	0	71	68	0	547	68	12	75	0	0
P9301_01621 	75	12	0	0	97	369	119	0	249	0	322	0	136	567	8	1572	74	0	130	90	0	502	140	86	1	0	0
P9301_01631 	421	34	0	0	756	776	745	8	904	1	1862	0	734	830	45	6105	301	0	228	457	0	2057	232	201	66	0	1
P9301_01641 	62	18	0	0	724	109	63	9	92	0	288	0	133	52	1	651	83	0	9	182	0	276	131	184	0	0	0
P9301_01651 	66	0	0	0	725	219	56	1	155	0	324	0	102	289	19	713	45	0	139	321	0	155	178	197	16	0	0
P9301_01661 	264	0	0	0	140	256	105	10	131	11	325	0	105	93	6	1034	54	0	173	165	0	343	0	154	1	0	0
P9301_01671 	75	0	0	0	37	86	104	0	87	0	141	0	66	92	0	365	43	0	0	72	0	192	7	1	0	0	1
P9301_01681 	481	16	0	0	793	667	649	39	442	19	1584	1	737	667	72	4312	580	0	259	752	0	1186	190	563	1	0	1
P9301_01691 	0	0	0	0	535	41	12	0	8	0	59	0	26	0	0	147	113	0	5	162	0	17	17	209	10	0	0
P9301_01701 	0	0	0	0	39	1	1	0	0	0	6	0	9	0	0	11	7	0	0	0	0	0	0	8	0	0	0
P9301_01711 	116	4	0	0	138	85	57	0	32	0	105	0	63	113	0	267	85	0	0	25	0	254	48	4	0	0	0
P9301_01721 	20	2	0	0	97	0	19	12	22	0	56	0	33	14	0	72	21	0	36	10	0	141	31	1	0	0	0
P9301_01731 	208	9	0	0	792	50	251	65	276	16	444	0	284	23	4	727	790	0	132	342	0	884	68	60	0	0	0
P9301_01741 	14	0	0	0	12	0	5	0	5	0	7	0	6	0	0	41	1	0	0	0	0	25	0	0	0	0	0
P9301_01751 	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_01761 	0	0	0	0	0	0	5	0	0	0	1	0	2	0	0	1	0	0	0	0	0	20	0	0	0	0	0
P9301_01771 	11	3	0	0	17	30	1	0	0	0	18	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0
P9301_01781 	0	0	0	0	0	0	4	0	1	0	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	0	0
P9301_01791 	26	6	0	0	70	87	91	0	5	0	58	0	60	0	0	222	10	0	17	13	0	10	0	10	55	0	0
P9301_01801 	25	0	0	0	105	89	23	0	26	4	98	0	37	67	0	177	8	0	13	11	0	107	47	3	22	0	0
P9301_01811 	17	0	0	0	37	33	2	0	8	0	2	0	8	0	6	64	7	0	14	32	0	6	18	7	3	0	0
P9301_01821 	0	0	0	0	9	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_01831 	33	2	0	0	39	45	10	0	6	0	189	0	15	19	0	202	30	0	42	177	0	101	71	12	0	0	0
P9301_01841 	811	101	55	0	2693	1012	737	122	894	39	1916	0	1123	1268	160	5110	772	0	947	2228	0	3812	1490	902	387	0	1
P9301_01851 	6	0	0	0	28	0	18	0	9	0	34	0	9	0	0	62	4	0	0	10	0	58	0	0	0	0	0
P9301_01861 	17	0	19	0	1	0	26	0	81	0	41	0	52	71	0	103	18	0	0	11	0	317	28	0	0	0	0
P9301_01871 	5	3	0	0	29	0	0	0	0	0	7	0	4	0	0	18	1	0	0	0	0	17	0	1	0	0	0
P9301_01881 	309	9	0	0	180	188	264	33	222	4	844	0	491	131	28	1884	363	0	153	353	0	1367	162	3	0	0	0
P9301_01891 	126	0	0	0	1311	54	113	36	172	0	251	0	108	97	0	698	104	0	121	138	0	655	61	83	0	0	0
P9301_01901 	80	2	0	0	158	0	126	0	70	0	361	0	77	19	0	1050	45	0	0	62	0	371	25	21	0	0	0
P9301_01911 	63	1	0	0	545	0	33	0	81	0	73	0	74	69	23	350	102	0	0	74	0	156	40	11	1	0	0
P9301_01921 	1206	103	62	0	1690	1532	2305	42	909	0	3725	1	1753	975	150	10813	725	6	691	1115	0	3711	595	409	240	0	0
P9301_01931 	52	0	0	0	60	105	30	0	28	0	127	0	55	72	0	467	47	0	170	180	0	301	95	13	1	0	0
P9301_01941 	7	0	0	0	213	0	10	0	24	0	30	0	26	0	4	183	29	0	84	26	0	66	1	50	0	0	0
P9301_01951 	23	0	0	0	150	0	10	0	35	0	40	0	17	66	0	127	38	0	34	72	0	53	51	43	25	0	0
P9301_01961 	8	0	0	0	52	43	3	0	5	0	12	0	6	33	0	38	14	0	23	33	0	25	19	0	0	0	0
P9301_01971 	15	0	0	0	88	53	22	0	35	0	176	0	39	0	11	139	29	0	101	170	0	279	131	7	0	0	0
P9301_01981 	75	12	0	0	95	0	61	20	146	9	242	0	101	185	40	478	121	0	72	148	0	450	98	30	59	0	0
P9301_01991 	30	0	29	0	33	3	50	0	59	2	68	0	77	7	12	73	9	0	41	18	0	172	0	0	0	0	0
P9301_02001 	380	27	3	0	795	191	362	23	123	6	1046	0	515	346	69	2717	303	0	189	510	0	852	283	219	71	0	0
P9301_02011 	3	0	0	0	59	0	0	0	3	0	8	0	0	0	0	46	0	0	25	20	0	30	0	8	0	0	0
P9301_02021 	18	0	0	0	52	0	5	0	13	0	18	0	0	15	1	47	6	0	53	88	0	22	55	13	0	0	0
P9301_02031 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
P9301_02041 	13	0	0	0	66	1	6	0	11	0	39	0	5	0	0	68	10	0	3	15	0	43	0	17	0	0	0
P9301_02051 	131	9	0	0	671	156	97	0	53	0	212	0	76	186	10	566	91	0	57	303	0	328	138	223	132	0	0
P9301_02061 	60	0	0	0	688	28	35	0	29	7	57	0	35	90	33	212	30	0	0	126	0	340	72	131	127	0	0
P9301_02071 	299	8	21	0	1226	108	145	0	232	0	344	0	184	197	64	984	304	0	192	223	0	1730	271	274	140	0	0
P9301_02081 	13	0	0	0	21	0	7	0	2	0	13	0	12	103	3	53	0	0	0	10	0	226	0	1	1	0	0
P9301_02091 	269	8	0	0	233	171	211	0	134	0	514	0	157	103	43	1546	162	0	31	200	0	431	82	16	65	0	1
P9301_02101 	6	0	0	0	18	50	13	0	12	0	9	0	19	4	0	54	27	0	30	2	0	57	0	4	0	0	0
P9301_02111 	204	6	40	0	1059	126	185	34	161	0	518	0	227	183	45	1404	231	0	486	625	0	678	163	303	379	0	0
P9301_02121 	11	1	0	0	657	0	9	0	7	0	17	0	18	17	26	44	16	0	0	35	0	68	0	25	98	0	0
P9301_02131 	21	0	21	0	159	49	12	0	10	0	52	0	15	30	0	95	17	0	73	41	0	117	73	51	59	0	0
P9301_02141 	14	3	0	0	48	65	31	1	21	0	44	0	11	35	11	215	10	0	0	5	0	50	13	0	43	0	0
P9301_02151 	91	5	95	0	52	78	201	9	220	2	1147	0	433	108	6	458	116	0	84	245	0	1384	446	0	0	0	0
P9301_02161 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_02171 	0	0	0	0	1	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_02181 	2	0	0	0	20	52	1	0	2	0	36	0	2	18	0	43	0	0	0	7	0	29	0	9	0	0	0
P9301_02191 	1	0	0	0	0	1	1	0	3	0	5	0	9	0	0	10	6	0	0	13	0	10	0	5	0	0	0
P9301_02201 	7	6	0	0	0	0	37	22	41	0	24	0	57	205	0	54	27	0	0	4	0	63	0	3	13	0	0
